Date,Apple
2007-05-04,12.6146
2007-05-07,13.0038
2007-05-08,13.1465
2007-05-09,13.3742
2007-05-10,13.4318
2007-05-11,13.6069
2007-05-14,13.6845
2007-05-15,13.4543
2007-05-16,13.4318
2007-05-17,13.6945
2007-05-18,13.7671
2007-05-21,14.0124
2007-05-22,14.2076
2007-05-23,14.1262
2007-05-24,13.8509
2007-05-25,14.2176
2007-05-29,14.3089
2007-05-30,14.862
2007-05-31,15.165
2007-06-01,14.8157
2007-06-04,15.1824
2007-06-05,15.35
2007-06-06,15.4714
2007-06-07,15.5251
2007-06-08,15.5778
2007-06-11,15.0397
2007-06-12,15.0635
2007-06-13,14.7031
2007-06-14,14.8595
2007-06-15,15.0785
2007-06-18,15.6529
2007-06-19,15.4739
2007-06-20,15.2099
2007-06-21,15.504
2007-06-22,15.3913
2007-06-25,15.3087
2007-06-26,14.9721
2007-06-27,15.2524
2007-06-28,15.086
2007-06-29,15.2712
2007-07-02,15.1736
2007-07-03,15.9131
2007-07-05,16.6114
2007-07-06,16.5551
2007-07-09,16.3086
2007-07-10,16.5613
2007-07-11,16.5663
2007-07-12,16.7765
2007-07-13,17.2345
2007-07-16,17.2808
2007-07-17,17.3822
2007-07-18,17.2833
2007-07-19,17.5186
2007-07-20,17.9878
2007-07-23,17.9816
2007-07-24,16.8791
2007-07-25,17.1757
2007-07-26,18.2694
2007-07-27,18.0004
2007-07-30,17.6975
2007-07-31,16.4875
2007-08-01,16.8929
2007-08-02,17.0794
2007-08-03,16.4987
2007-08-06,16.9242
2007-08-07,16.8967
2007-08-08,16.769
2007-08-09,15.8155
2007-08-10,15.6416
2007-08-13,15.9907
2007-08-14,15.5202
2007-08-15,15.0034
2007-08-16,14.6468
2007-08-17,15.2737
2007-08-20,15.2937
2007-08-21,15.9632
2007-08-22,16.5813
2007-08-23,16.4012
2007-08-24,16.9305
2007-08-27,16.5488
2007-08-28,15.8693
2007-08-29,16.7778
2007-08-30,17.0493
2007-08-31,17.3284
2007-09-04,18.0391
2007-09-05,17.1132
2007-09-06,16.8942
2007-09-07,16.4887
2007-09-10,17.1069
2007-09-11,16.9542
2007-09-12,17.1244
2007-09-13,17.1682
2007-09-14,17.3697
2007-09-17,17.3196
2007-09-18,17.6337
2007-09-19,17.6149
2007-09-20,17.5574
2007-09-21,18.0379
2007-09-24,18.5547
2007-09-25,19.1678
2007-09-26,19.1165
2007-09-27,19.333
2007-09-28,19.2041
2007-10-01,19.5631
2007-10-02,19.8273
2007-10-03,19.761
2007-10-04,19.5507
2007-10-05,20.2027
2007-10-08,21.011
2007-10-09,21.0048
2007-10-10,20.8709
2007-10-11,20.3003
2007-10-12,20.9289
2007-10-15,20.8947
2007-10-16,21.22
2007-10-17,21.6167
2007-10-18,21.7105
2007-10-19,21.3251
2007-10-22,21.8182
2007-10-23,23.2947
2007-10-24,23.2659
2007-10-25,22.8718
2007-10-26,23.112
2007-10-29,23.1608
2007-10-30,23.3998
2007-10-31,23.769
2007-11-01,23.4549
2007-11-02,23.5087
2007-11-05,23.2972
2007-11-06,23.9992
2007-11-07,23.3122
2007-11-08,21.9566
2007-11-09,20.6932
2007-11-12,19.2404
2007-11-13,21.2676
2007-11-14,20.7858
2007-11-15,20.5593
2007-11-16,20.8208
2007-11-19,20.5155
2007-11-20,21.1287
2007-11-21,21.0799
2007-11-23,21.4653
2007-11-26,21.5906
2007-11-27,21.8745
2007-11-28,22.5514
2007-11-29,23.0607
2007-11-30,22.8017
2007-12-03,22.3813
2007-12-04,22.5001
2007-12-05,23.2121
2007-12-06,23.7693
2007-12-07,24.3133
2007-12-10,24.302
2007-12-11,23.5926
2007-12-12,23.8828
2007-12-13,24.0042
2007-12-14,23.824
2007-12-17,23.0745
2007-12-18,22.8968
2007-12-19,22.9143
2007-12-20,23.4261
2007-12-21,24.2645
2007-12-24,24.8764
2007-12-26,24.8952
2007-12-27,24.8476
2007-12-28,25.0053
2007-12-31,24.7863
2008-01-02,24.3809
2008-01-03,24.3921
2008-01-04,22.5302
2008-01-07,22.2286
2008-01-08,21.429
2008-01-09,22.4488
2008-01-10,22.2761
2008-01-11,21.6092
2008-01-14,22.3712
2008-01-15,21.1524
2008-01-16,19.9762
2008-01-17,20.1326
2008-01-18,20.1914
2008-01-22,19.4757
2008-01-23,17.4025
2008-01-24,16.968
2008-01-25,16.2685
2008-01-28,16.2685
2008-01-29,16.46
2008-01-30,16.5401
2008-01-31,16.938
2008-02-01,16.7365
2008-02-04,16.4737
2008-02-05,16.1872
2008-02-06,15.2662
2008-02-07,15.1711
2008-02-08,15.7017
2008-02-11,16.1984
2008-02-12,15.6241
2008-02-13,16.1922
2008-02-14,15.9494
2008-02-15,15.5953
2008-02-19,15.2887
2008-02-20,15.4939
2008-02-21,15.2086
2008-02-22,14.9484
2008-02-25,14.9834
2008-02-26,14.9096
2008-02-27,15.3863
2008-02-28,16.256
2008-02-29,15.6441
2008-03-03,15.2324
2008-03-04,15.594
2008-03-05,15.5778
2008-03-06,15.1323
2008-03-07,15.2975
2008-03-10,14.9771
2008-03-11,15.9357
2008-03-12,15.7705
2008-03-13,16.0095
2008-03-14,15.8431
2008-03-17,15.8581
2008-03-18,16.6201
2008-03-19,16.226
2008-03-20,16.6764
2008-03-24,17.4598
2008-03-25,17.6412
2008-03-26,18.1518
2008-03-27,17.5499
2008-03-28,17.8952
2008-03-31,17.9566
2008-04-01,18.7111
2008-04-02,18.4558
2008-04-03,18.9714
2008-04-04,19.1553
2008-04-07,19.507
2008-04-08,19.1253
2008-04-09,18.9501
2008-04-10,19.3393
2008-04-11,18.412
2008-04-14,18.4921
2008-04-15,18.5672
2008-04-16,19.2329
2008-04-17,19.3318
2008-04-18,20.1514
2008-04-21,21.0423
2008-04-22,20.0463
2008-04-23,20.3829
2008-04-24,21.1399
2008-04-25,21.2388
2008-04-28,21.5529
2008-04-29,21.9045
2008-04-30,21.7668
2008-05-01,22.5239
2008-05-02,22.6415
2008-05-05,23.1158
2008-05-06,23.3573
2008-05-07,22.848
2008-05-08,23.1571
2008-05-09,22.9556
2008-05-12,23.545
2008-05-13,23.7702
2008-05-14,23.3072
2008-05-15,23.7414
2008-05-16,23.4774
2008-05-19,22.9744
2008-05-20,23.2622
2008-05-21,22.2974
2008-05-22,22.1548
2008-05-23,22.6703
2008-05-27,23.3285
2008-05-28,23.4011
2008-05-29,23.361
2008-05-30,23.6188
2008-06-02,23.2872
2008-06-03,23.1959
2008-06-04,23.1733
2008-06-05,23.7039
2008-06-06,23.2297
2008-06-09,22.7254
2008-06-10,23.2297
2008-06-11,22.6253
2008-06-12,21.6805
2008-06-13,21.5691
2008-06-16,22.1285
2008-06-17,22.7028
2008-06-18,22.3675
2008-06-19,22.6365
2008-06-20,21.932
2008-06-23,21.668
2008-06-24,21.6793
2008-06-25,22.1973
2008-06-26,21.0548
2008-06-27,21.2838
2008-06-30,20.9522
2008-07-01,21.8582
2008-07-02,21.0448
2008-07-03,21.2876
2008-07-07,21.9183
2008-07-08,22.4676
2008-07-09,21.8044
2008-07-10,22.1022
2008-07-11,21.5954
2008-07-14,21.7581
2008-07-15,21.2275
2008-07-16,21.6242
2008-07-17,21.4991
2008-07-18,20.6657
2008-07-21,20.8083
2008-07-22,20.274
2008-07-23,20.8046
2008-07-24,19.8999
2008-07-25,20.2865
2008-07-28,19.3205
2008-07-29,19.6559
2008-07-30,20.0062
2008-07-31,19.8899
2008-08-01,19.6033
2008-08-04,19.1741
2008-08-05,20.1013
2008-08-06,20.5456
2008-08-07,20.468
2008-08-08,21.2163
2008-08-11,21.718
2008-08-12,22.1147
2008-08-13,22.4363
2008-08-14,22.4388
2008-08-15,21.9908
2008-08-18,21.947
2008-08-19,21.7143
2008-08-20,22.0033
2008-08-21,21.8094
2008-08-22,22.1222
2008-08-25,21.5917
2008-08-26,21.7281
2008-08-27,21.8569
2008-08-28,21.7406
2008-08-29,21.2138
2008-09-02,20.7958
2008-09-03,20.8922
2008-09-04,20.1739
2008-09-05,20.0438
2008-09-08,19.761
2008-09-09,18.9801
2008-09-10,18.9714
2008-09-11,19.1015
2008-09-12,18.6373
2008-09-15,17.5636
2008-09-16,17.5036
2008-09-17,15.9957
2008-09-18,16.7791
2008-09-19,17.6325
2008-09-22,16.3987
2008-09-23,15.8718
2008-09-24,16.1058
2008-09-25,16.5088
2008-09-26,16.047
2008-09-29,13.1715
2008-09-30,14.2226
2008-10-01,13.6545
2008-10-02,12.5258
2008-10-03,12.1466
2008-10-06,12.2805
2008-10-07,11.1568
2008-10-08,11.2357
2008-10-09,11.1043
2008-10-10,12.1129
2008-10-13,13.7971
2008-10-14,13.0238
2008-10-15,12.2568
2008-10-16,12.7498
2008-10-17,12.1879
2008-10-20,12.3181
2008-10-21,11.4484
2008-10-22,12.1216
2008-10-23,12.2918
2008-10-24,12.0603
2008-10-27,11.5235
2008-10-28,12.502
2008-10-29,13.0826
2008-10-30,13.8947
2008-10-31,13.463
2008-11-03,13.3842
2008-11-04,13.8885
2008-11-05,12.9262
2008-11-06,12.4007
2008-11-07,12.293
2008-11-10,11.9977
2008-11-11,11.8588
2008-11-12,11.277
2008-11-13,12.0678
2008-11-14,11.292
2008-11-17,11.0292
2008-11-18,11.2507
2008-11-19,10.7977
2008-11-20,10.0719
2008-11-21,10.3335
2008-11-24,11.6311
2008-11-25,11.3621
2008-11-26,11.8876
2008-11-28,11.5961
2008-12-01,11.1281
2008-12-02,11.571
2008-12-03,12.0002
2008-12-04,11.4384
2008-12-05,11.7625
2008-12-08,12.4782
2008-12-09,12.5208
2008-12-10,12.2893
2008-12-11,11.8876
2008-12-12,12.2968
2008-12-15,11.8563
2008-12-16,11.9414
2008-12-17,11.1568
2008-12-18,11.1906
2008-12-19,11.262
2008-12-22,10.7289
2008-12-23,10.809
2008-12-24,10.6413
2008-12-26,10.7376
2008-12-29,10.8378
2008-12-30,10.7977
2008-12-31,10.6801
2009-01-02,11.3558
2009-01-05,11.8351
2009-01-06,11.6399
2009-01-07,11.3883
2009-01-08,11.5998
2009-01-09,11.3345
2009-01-12,11.0943
2009-01-13,10.9754
2009-01-14,10.6776
2009-01-15,10.4336
2009-01-16,10.3022
2009-01-20,9.7854
2009-01-21,10.3647
2009-01-22,11.0567
2009-01-23,11.0567
2009-01-26,11.2169
2009-01-27,11.3533
2009-01-28,11.7875
2009-01-29,11.6373
2009-01-30,11.2782
2009-02-02,11.4509
2009-02-03,11.6348
2009-02-04,11.7062
2009-02-05,12.0703
2009-02-06,12.4782
2009-02-09,12.8274
2009-02-10,12.2417
2009-02-11,12.1154
2009-02-12,12.4219
2009-02-13,12.4082
2009-02-17,11.8288
2009-02-18,11.8088
2009-02-19,11.342
2009-02-20,11.4121
2009-02-23,10.8803
2009-02-24,11.2932
2009-02-25,11.4071
2009-02-26,11.1606
2009-02-27,11.1756
2009-03-02,11.0042
2009-03-03,11.058
2009-03-04,11.4084
2009-03-05,11.1168
2009-03-06,10.6738
2009-03-09,10.3998
2009-03-10,11.0902
2009-03-11,11.5973
2009-03-12,12.0565
2009-03-13,12.004
2009-03-16,11.9402
2009-03-17,12.4707
2009-03-18,12.7035
2009-03-19,12.716
2009-03-20,12.7122
2009-03-23,13.4718
2009-03-24,13.3679
2009-03-25,13.3254
2009-03-26,13.7483
2009-03-27,13.3704
2009-03-30,13.0751
2009-03-31,13.154
2009-04-01,13.6007
2009-04-02,14.1037
2009-04-03,14.5142
2009-04-06,14.822
2009-04-07,14.3903
2009-04-08,14.5554
2009-04-09,14.9621
2009-04-13,15.0435
2009-04-14,14.8045
2009-04-15,14.7206
2009-04-16,15.1974
2009-04-17,15.4439
2009-04-20,15.0785
2009-04-21,15.2362
2009-04-22,15.2049
2009-04-23,15.6917
2009-04-24,15.504
2009-04-27,15.6078
2009-04-28,15.5042
2009-04-29,15.6591
2009-04-30,15.7455
2009-05-01,15.9219
2009-05-04,16.5263
2009-05-05,16.6064
2009-05-06,16.5801
2009-05-07,16.1496
2009-05-08,16.1659
2009-05-11,16.2135
2009-05-12,15.569
2009-05-13,14.9521
2009-05-14,15.3851
2009-05-15,15.3188
2009-05-18,15.8481
2009-05-19,15.9482
2009-05-20,15.7505
2009-05-21,15.539
2009-05-22,15.3288
2009-05-26,16.3649
2009-05-27,16.6489
2009-05-28,16.9017
2009-05-29,16.9943
2009-06-01,17.4373
2009-06-02,17.4548
2009-06-03,17.6375
2009-06-04,17.9866
2009-06-05,18.103
2009-06-08,18.0004
2009-06-09,17.859
2009-06-10,17.5499
2009-06-11,17.5123
2009-06-12,17.1394
2009-06-15,17.0293
2009-06-16,17.0619
2009-06-17,16.9655
2009-06-18,17.003
2009-06-19,17.4535
2009-06-22,17.1895
2009-06-23,16.769
2009-06-24,17.0456
2009-06-25,17.5011
2009-06-26,17.8239
2009-06-29,17.7651
2009-06-30,17.8227
2009-07-01,17.8727
2009-07-02,17.5211
2009-07-06,17.3447
2009-07-07,16.943
2009-07-08,17.1707
2009-07-09,17.0631
2009-07-10,17.3334
2009-07-13,17.8114
2009-07-14,17.8026
2009-07-15,18.3795
2009-07-16,18.4596
2009-07-17,18.9889
2009-07-20,19.1339
2009-07-21,18.9589
2009-07-22,19.6133
2009-07-23,19.7485
2009-07-24,20.0195
2009-07-27,20.0338
2009-07-28,20.0212
2009-07-29,20.025
2009-07-30,20.3704
2009-07-31,20.4454
2009-08-03,20.8258
2009-08-04,20.7157
2009-08-05,20.6607
2009-08-06,20.5105
2009-08-07,20.7107
2009-08-10,20.6119
2009-08-11,20.3754
2009-08-12,20.6857
2009-08-13,21.0749
2009-08-14,20.8696
2009-08-17,19.9699
2009-08-18,20.5218
2009-08-19,20.5969
2009-08-20,20.8133
2009-08-21,21.175
2009-08-24,21.1549
2009-08-25,21.1975
2009-08-26,20.9485
2009-08-27,21.2038
2009-08-28,21.2788
2009-08-31,21.0486
2009-09-01,20.6842
2009-09-02,20.6694
2009-09-03,20.8409
2009-09-04,21.3114
2009-09-08,21.6392
2009-09-09,21.4152
2009-09-10,21.5929
2009-09-11,21.5429
2009-09-14,21.7381
2009-09-15,21.9183
2009-09-16,22.7579
2009-09-17,23.0933
2009-09-18,23.1521
2009-09-21,23.0269
2009-09-22,23.0845
2009-09-23,23.2121
2009-09-24,23.0019
2009-09-25,22.8205
2009-09-28,23.2937
2009-09-29,23.1971
2009-09-30,23.1934
2009-10-01,22.6315
2009-10-02,23.1371
2009-10-05,23.2777
2009-10-06,23.7765
2009-10-07,23.8065
2009-10-08,23.6839
2009-10-09,23.834
2009-10-12,23.8766
2009-10-13,23.7777
2009-10-14,23.9367
2009-10-15,23.8453
2009-10-16,23.5312
2009-10-19,23.7577
2009-10-20,24.8714
2009-10-21,25.6422
2009-10-22,25.6772
2009-10-23,25.5196
2009-10-26,25.3369
2009-10-27,24.6975
2009-10-28,24.0755
2009-10-29,24.5698
2009-10-30,23.5875
2009-11-02,23.6889
2009-11-03,23.6188
2009-11-04,23.8766
2009-11-05,24.2795
2009-11-06,24.3183
2009-11-09,25.2093
2009-11-10,25.3995
2009-11-11,25.4332
2009-11-12,25.2756
2009-11-13,25.5834
2009-11-16,25.8562
2009-11-17,25.9025
2009-11-18,25.7723
2009-11-19,25.0904
2009-11-20,25.0165
2009-11-23,25.7623
2009-11-24,25.5821
2009-11-25,25.5509
2009-11-27,25.1004
2009-11-30,25.0153
2009-12-01,24.6474
2009-12-02,24.5548
2009-12-03,24.5861
2009-12-04,24.1907
2009-12-07,23.6438
2009-12-08,23.759
2009-12-09,24.7513
2009-12-10,24.5798
2009-12-11,24.3596
2009-12-14,24.6487
2009-12-15,24.297
2009-12-16,24.4046
2009-12-17,24.008
2009-12-18,24.4547
2009-12-21,24.8051
2009-12-22,25.0716
2009-12-23,25.2893
2009-12-24,26.1578
2009-12-28,26.4793
2009-12-29,26.1653
2009-12-30,26.4831
2009-12-31,26.3695
2010-01-04,26.7797
2010-01-05,26.826
2010-01-06,26.3993
2010-01-07,26.3505
2010-01-08,26.5256
2010-01-11,26.2916
2010-01-12,25.9926
2010-01-13,26.3592
2010-01-14,26.2066
2010-01-15,25.7686
2010-01-19,26.9086
2010-01-20,26.4937
2010-01-21,26.0366
2010-01-22,24.745
2010-01-25,25.4113
2010-01-26,25.7698
2010-01-27,26.0131
2010-01-28,24.9377
2010-01-29,24.0334
2010-02-01,24.3671
2010-02-02,24.5085
2010-02-03,24.9302
2010-02-04,24.0318
2010-02-05,24.4585
2010-02-08,24.2908
2010-02-09,24.5498
2010-02-10,24.4154
2010-02-11,24.8601
2010-02-12,25.0741
2010-02-16,25.452
2010-02-17,25.3456
2010-02-18,25.3929
2010-02-19,25.2355
2010-02-22,25.0786
2010-02-23,24.6585
2010-02-24,25.1086
2010-02-25,25.2768
2010-02-26,25.6047
2010-03-01,26.1515
2010-03-02,26.134
2010-03-03,26.194
2010-03-04,26.3667
2010-03-05,27.3978
2010-03-08,27.4141
2010-03-09,27.9071
2010-03-10,28.1349
2010-03-11,28.2174
2010-03-12,28.3551
2010-03-15,28.0097
2010-03-16,28.0861
2010-03-17,28.0448
2010-03-18,28.1111
2010-03-19,27.8107
2010-03-22,28.1236
2010-03-23,28.5753
2010-03-24,28.7017
2010-03-25,28.3613
2010-03-26,28.8932
2010-03-29,29.0796
2010-03-30,29.5119
2010-03-31,29.4062
2010-04-01,29.5276
2010-04-05,29.8429
2010-04-06,29.9743
2010-04-07,30.1069
2010-04-08,30.0256
2010-04-09,30.2559
2010-04-12,30.3184
2010-04-13,30.3359
2010-04-14,30.7439
2010-04-15,31.1481
2010-04-16,30.9579
2010-04-19,30.9166
2010-04-20,30.6062
2010-04-21,32.4369
2010-04-22,33.3441
2010-04-23,33.8897
2010-04-26,33.7233
2010-04-27,32.7898
2010-04-28,32.7347
2010-04-29,33.6157
2010-04-30,32.6709
2010-05-03,33.3291
2010-05-04,32.3693
2010-05-05,32.0321
2010-05-06,30.8139
2010-05-07,29.5138
2010-05-10,31.7825
2010-05-11,32.0991
2010-05-12,32.7961
2010-05-13,32.3293
2010-05-14,31.7612
2010-05-17,31.8113
2010-05-18,31.5785
2010-05-19,31.0755
2010-05-20,29.7516
2010-05-21,30.3222
2010-05-24,30.8778
2010-05-25,30.6851
2010-05-26,30.546
2010-05-27,31.7024
2010-05-28,32.1441
2010-06-01,32.6384
2010-06-02,33.0288
2010-06-03,32.9249
2010-06-04,32.0296
2010-06-07,31.4008
2010-06-08,31.1994
2010-06-09,30.4323
2010-06-10,31.347
2010-06-11,31.7224
2010-06-14,31.8188
2010-06-15,32.4957
2010-06-16,33.4417
2010-06-17,34.0199
2010-06-18,34.2956
2010-06-21,33.8071
2010-06-22,34.2676
2010-06-23,33.9072
2010-06-24,33.6607
2010-06-25,33.3729
2010-06-28,33.5731
2010-06-29,32.0553
2010-06-30,31.4746
2010-07-01,31.093
2010-07-02,30.9003
2010-07-06,31.1118
2010-07-07,32.3675
2010-07-08,32.2955
2010-07-09,32.487
2010-07-12,32.1948
2010-07-13,31.5082
2010-07-14,31.6244
2010-07-15,31.4646
2010-07-16,31.2707
2010-07-19,30.7301
2010-07-20,31.5197
2010-07-21,31.8138
2010-07-22,32.4124
2010-07-23,32.527
2010-07-26,32.4444
2010-07-27,33.0451
2010-07-28,32.6547
2010-07-29,32.298
2010-07-30,32.1904
2010-08-02,32.766
2010-08-03,32.776
2010-08-04,32.9074
2010-08-05,32.7473
2010-08-06,32.5459
2010-08-09,32.7535
2010-08-10,32.4607
2010-08-11,31.307
2010-08-12,31.5072
2010-08-13,31.1706
2010-08-16,30.9879
2010-08-17,31.5297
2010-08-18,31.6674
2010-08-19,31.2682
2010-08-20,31.2381
2010-08-23,30.7576
2010-08-24,30.0231
2010-08-25,30.3935
2010-08-26,30.0669
2010-08-27,30.2346
2010-08-30,30.3447
2010-08-31,30.4198
2010-09-01,31.3245
2010-09-02,31.5547
2010-09-03,32.3806
2010-09-07,32.2605
2010-09-08,32.8999
2010-09-09,32.9187
2010-09-10,32.9612
2010-09-13,33.4155
2010-09-14,33.5431
2010-09-15,33.8134
2010-09-16,34.608
2010-09-17,34.4578
2010-09-20,35.4414
2010-09-21,35.5089
2010-09-22,36.007
2010-09-23,36.1534
2010-09-24,36.5788
2010-09-27,36.4342
2010-09-28,35.8956
2010-09-29,35.9594
2010-09-30,35.5064
2010-10-01,35.3525
2010-10-04,34.867
2010-10-05,36.1559
2010-10-06,36.1872
2010-10-07,36.1909
2010-10-08,36.7978
2010-10-11,36.9592
2010-10-12,37.3571
2010-10-13,37.5574
2010-10-14,37.8289
2010-10-15,39.3843
2010-10-18,39.7922
2010-10-19,38.7273
2010-10-20,38.8575
2010-10-21,38.7311
2010-10-22,38.4746
2010-10-25,38.646
2010-10-26,38.5472
2010-10-27,38.5196
2010-10-28,38.1955
2010-10-29,37.6625
2010-11-01,38.0629
2010-11-02,38.7111
2010-11-03,39.1415
2010-11-04,39.826
2010-11-05,39.6834
2010-11-08,39.8698
2010-11-09,39.552
2010-11-10,39.796
2010-11-11,39.6239
2010-11-12,38.5447
2010-11-15,38.4201
2010-11-16,37.7388
2010-11-17,37.6024
2010-11-18,38.5947
2010-11-19,38.382
2010-11-22,39.2116
2010-11-23,38.6322
2010-11-24,39.3912
2010-11-26,39.4168
2010-11-29,39.6508
2010-11-30,38.9351
2010-12-01,39.592
2010-12-02,39.811
2010-12-03,39.7222
2010-12-06,40.0613
2010-12-07,39.8185
2010-12-08,40.1689
2010-12-09,40.0121
2010-12-10,40.1126
2010-12-13,40.2515
2010-12-14,40.0788
2010-12-15,40.0875
2010-12-16,40.1989
2010-12-17,40.1188
2010-12-20,40.319
2010-12-21,40.5687
2010-12-22,40.6882
2010-12-23,40.493
2010-12-27,40.6281
2010-12-28,40.727
2010-12-29,40.7044
2010-12-30,40.5005
2010-12-31,40.3628
2011-01-03,41.24
2011-01-04,41.4552
2011-01-05,41.7944
2011-01-06,41.7606
2011-01-07,42.0596
2011-01-10,42.8523
2011-01-11,42.7504
2011-01-12,43.0982
2011-01-13,43.2559
2011-01-14,43.6063
2011-01-18,42.6265
2011-01-19,42.4
2011-01-20,41.6292
2011-01-21,40.8834
2011-01-24,42.2261
2011-01-25,42.7203
2011-01-26,43.0269
2011-01-27,42.9468
2011-01-28,42.0571
2011-01-31,42.4601
2011-02-01,43.1746
2011-02-02,43.0857
2011-02-03,42.9756
2011-02-04,43.3585
2011-02-07,44.0317
2011-02-08,44.4472
2011-02-09,44.8176
2011-02-10,44.3646
2011-02-11,44.6536
2011-02-14,44.9452
2011-02-15,45.0353
2011-02-16,45.4395
2011-02-17,44.8351
2011-02-18,43.8665
2011-02-22,42.3712
2011-02-23,42.873
2011-02-24,42.9055
2011-02-25,43.5662
2011-02-28,44.1982
2011-03-01,43.7101
2011-03-02,44.0618
2011-03-03,44.9927
2011-03-04,45.0478
2011-03-07,44.4672
2011-03-08,44.5172
2011-03-09,44.1056
2011-03-10,43.3798
2011-03-11,44.0455
2011-03-14,44.2419
2011-03-15,43.2246
2011-03-16,41.2951
2011-03-17,41.8744
2011-03-18,41.3777
2011-03-21,42.4576
2011-03-22,42.6953
2011-03-23,42.4438
2011-03-24,43.1671
2011-03-25,43.9892
2011-03-28,43.8515
2011-03-29,43.9166
2011-03-30,43.625
2011-03-31,43.6097
2011-04-01,43.1158
2011-04-04,42.6941
2011-04-05,42.4063
2011-04-06,42.2999
2011-04-07,42.3049
2011-04-08,41.927
2011-04-11,41.3939
2011-04-12,41.5941
2011-04-13,42.0609
2011-04-14,41.5966
2011-04-15,40.976
2011-04-18,41.5253
2011-04-19,42.2774
2011-04-20,42.8467
2011-04-21,43.8836
2011-04-25,44.173
2011-04-26,43.849
2011-04-27,43.8152
2011-04-28,43.3898
2011-04-29,43.8127
2011-05-02,43.331
2011-05-03,43.5712
2011-05-04,43.7427
2011-05-05,43.3898
2011-05-06,43.3785
2011-05-09,43.4962
2011-05-10,43.7277
2011-05-11,43.4499
2011-05-12,43.3673
2011-05-13,42.6077
2011-05-16,41.7068
2011-05-17,42.0621
2011-05-18,42.5289
2011-05-19,42.6115
2011-05-20,41.947
2011-05-23,41.8444
2011-05-24,41.5679
2011-05-25,42.1422
2011-05-26,41.9195
2011-05-27,42.2211
2011-05-31,43.5249
2011-06-01,43.2346
2011-06-02,43.3087
2011-06-03,42.9756
2011-06-06,42.2999
2011-06-07,41.5491
2011-06-08,41.5741
2011-06-09,41.4803
2011-06-10,40.7808
2011-06-13,40.8684
2011-06-14,41.5991
2011-06-15,40.8871
2011-06-16,40.6882
2011-06-17,40.075
2011-06-20,39.4569
2011-06-21,40.7057
2011-06-22,40.3691
2011-06-23,41.4477
2011-06-24,40.8371
2011-06-27,41.5491
2011-06-28,41.952
2011-06-29,41.7994
2011-06-30,42.0033
2011-07-01,42.9531
2011-07-05,43.7251
2011-07-06,44.0167
2011-07-07,44.6974
2011-07-08,45.0115
2011-07-11,44.297
2011-07-12,44.2657
2011-07-13,44.8
2011-07-14,44.7688
2011-07-15,45.6635
2011-07-18,46.7746
2011-07-19,47.1563
2011-07-20,48.4139
2011-07-21,48.4627
2011-07-22,49.2147
2011-07-25,49.8654
2011-07-26,50.4798
2011-07-27,49.1259
2011-07-28,49.0295
2011-07-29,48.8619
2011-08-01,49.6464
2011-08-02,48.6654
2011-08-03,49.1234
2011-08-04,47.2214
2011-08-05,46.7521
2011-08-08,44.1982
2011-08-09,46.8009
2011-08-10,45.5095
2011-08-11,46.7621
2011-08-12,47.1738
2011-08-15,47.9772
2011-08-16,47.6105
2011-08-17,47.6055
2011-08-18,45.8049
2011-08-19,44.551
2011-08-22,44.6023
2011-08-23,46.7496
2011-08-24,47.0725
2011-08-25,46.7646
2011-08-26,47.9984
2011-08-29,48.798
2011-08-30,48.8005
2011-08-31,48.1549
2011-09-01,47.6793
2011-09-02,46.8059
2011-09-06,47.5179
2011-09-07,48.0422
2011-09-08,48.0685
2011-09-09,47.2351
2011-09-12,47.543
2011-09-13,48.1286
2011-09-14,48.7142
2011-09-15,49.1722
2011-09-16,50.1157
2011-09-19,51.5084
2011-09-20,51.7362
2011-09-21,51.5722
2011-09-22,50.2809
2011-09-23,50.5912
2011-09-26,50.4498
2011-09-27,49.9605
2011-09-28,49.679
2011-09-29,48.8731
2011-09-30,47.7156
2011-10-03,46.8747
2011-10-04,46.612
2011-10-05,47.3315
2011-10-06,47.2214
2011-10-07,46.2741
2011-10-10,48.6529
2011-10-11,50.0894
2011-10-12,50.3272
2011-10-13,51.108
2011-10-14,52.806
2011-10-17,52.5545
2011-10-18,52.8361
2011-10-19,49.8804
2011-10-20,49.4662
2011-10-21,49.1609
2011-10-24,50.7751
2011-10-25,49.7741
2011-10-26,50.1282
2011-10-27,50.64
2011-10-28,50.6725
2011-10-31,50.6512
2011-11-01,49.6164
2011-11-02,49.729
2011-11-03,50.4373
2011-11-04,50.0831
2011-11-07,50.0193
2011-11-08,50.8327
2011-11-09,49.4625
2011-11-10,48.2037
2011-11-11,48.1286
2011-11-14,47.4579
2011-11-15,48.6554
2011-11-16,48.1473
2011-11-17,47.2264
2011-11-18,46.9173
2011-11-21,46.1752
2011-11-22,47.1137
2011-11-23,45.9225
2011-11-25,45.4945
2011-11-28,47.0649
2011-11-29,46.6996
2011-11-30,47.8258
2011-12-01,48.5428
2011-12-02,48.7642
2011-12-05,49.1784
2011-12-06,48.9207
2011-12-07,48.6879
2011-12-08,48.8844
2011-12-09,49.2548
2011-12-12,49.032
2011-12-13,48.6529
2011-12-14,47.5742
2011-12-15,47.4178
2011-12-16,47.6781
2011-12-19,47.827
2011-12-20,49.5463
2011-12-21,49.6083
2011-12-22,49.8717
2011-12-23,50.4698
2011-12-27,50.8702
2011-12-28,50.3835
2011-12-29,50.6938
